line_id,transaction_id,line_number,product_id,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total_amount,line_cost_amount,tax_rate,tax_amount,created_at
7557,2153,3,119,2,336.47,170.63,5.0,33.65,639.29,341.26,8.0,51.14,2023-01-28 14:29:00
7558,2153,4,171,1,473.55,273.74,0.0,0.0,473.55,273.74,8.0,37.88,2023-01-28 14:29:00
7559,2153,5,60,5,489.21,284.86,5.0,122.3,2323.75,1424.3,8.0,185.9,2023-01-28 14:29:00
7560,2154,1,79,1,501.79,207.45,0.0,0.0,501.79,207.45,8.0,40.14,2023-07-18 15:11:00
7561,2154,2,58,3,203.32,150.99,10.0,61.0,548.96,452.97,8.0,43.92,2023-07-18 15:11:00
7562,2154,3,173,5,266.62,117.52,10.0,133.31,1199.79,587.6,8.0,95.98,2023-07-18 15:11:00
7563,2154,4,45,4,97.88,45.0,20.0,78.3,313.22,180.0,8.0,25.06,2023-07-18 15:11:00
7564,2155,1,171,3,473.55,273.74,0.0,0.0,1420.65,821.22,8.0,113.65,2024-01-07 17:30:00
7565,2156,1,30,3,95.07,39.24,0.0,0.0,285.21,117.72,8.0,22.82,2024-05-15 15:00:00
7566,2157,1,47,5,269.32,123.84,5.0,67.33,1279.27,619.2,8.0,102.34,2024-11-23 15:13:00
7567,2157,2,187,3,434.92,291.94,5.0,65.24,1239.52,875.82,8.0,99.16,2024-11-23 15:13:00
7568,2157,3,106,4,146.53,64.57,0.0,0.0,586.12,258.28,8.0,46.89,2024-11-23 15:13:00
7569,2157,4,2,5,319.65,142.47,0.0,0.0,1598.25,712.35,8.0,127.86,2024-11-23 15:13:00
7570,2157,5,151,5,93.74,40.62,15.0,70.31,398.39,203.1,8.0,31.87,2024-11-23 15:13:00
7571,2157,6,109,5,25.01,16.05,15.0,18.76,106.29,80.25,8.0,8.5,2024-11-23 15:13:00
7572,2158,1,122,4,225.99,106.23,15.0,135.59,768.37,424.92,8.0,61.47,2024-06-20 13:43:00
7573,2158,2,52,5,88.44,67.96,15.0,66.33,375.87,339.8,8.0,30.07,2024-06-20 13:43:00
7574,2158,3,89,3,150.97,105.52,0.0,0.0,452.91,316.56,8.0,36.23,2024-06-20 13:43:00
7575,2158,4,129,2,12.4,10.29,15.0,3.72,21.08,20.58,8.0,1.69,2024-06-20 13:43:00
7576,2158,5,97,2,38.21,26.89,10.0,7.64,68.78,53.78,8.0,5.5,2024-06-20 13:43:00
7577,2159,1,169,5,279.99,189.95,20.0,279.99,1119.96,949.75,8.0,89.6,2023-06-03 15:25:00
7578,2159,2,109,4,25.01,16.05,15.0,15.01,85.03,64.2,8.0,6.8,2023-06-03 15:25:00
7579,2159,3,196,3,403.42,237.92,5.0,60.51,1149.75,713.76,8.0,91.98,2023-06-03 15:25:00
7580,2159,4,90,3,279.33,115.21,0.0,0.0,837.99,345.63,8.0,67.04,2023-06-03 15:25:00
7581,2160,1,191,2,566.98,264.16,0.0,0.0,1133.96,528.32,8.0,90.72,2024-08-20 18:16:00
7582,2160,2,21,3,262.01,180.17,0.0,0.0,786.03,540.51,8.0,62.88,2024-08-20 18:16:00
7583,2160,3,90,4,279.33,115.21,0.0,0.0,1117.32,460.84,8.0,89.39,2024-08-20 18:16:00
7584,2160,4,91,3,280.31,196.51,0.0,0.0,840.93,589.53,8.0,67.27,2024-08-20 18:16:00
7585,2161,1,44,5,327.63,173.17,0.0,0.0,1638.15,865.85,8.0,131.05,2024-01-09 11:28:00
7586,2161,2,154,3,261.32,153.71,5.0,39.2,744.76,461.13,8.0,59.58,2024-01-09 11:28:00
7587,2161,3,166,5,165.37,111.44,5.0,41.34,785.51,557.2,8.0,62.84,2024-01-09 11:28:00
7588,2161,4,2,5,319.65,142.47,0.0,0.0,1598.25,712.35,8.0,127.86,2024-01-09 11:28:00
7589,2162,1,72,4,283.92,214.94,15.0,170.35,965.33,859.76,8.0,77.23,2024-03-27 20:52:00
7590,2162,2,142,5,503.14,241.67,20.0,503.14,2012.56,1208.35,8.0,161.0,2024-03-27 20:52:00
7591,2162,3,9,1,312.02,239.51,0.0,0.0,312.02,239.51,8.0,24.96,2024-03-27 20:52:00
7592,2163,1,48,5,571.51,255.78,20.0,571.51,2286.04,1278.9,8.0,182.88,2024-01-16 14:37:00
7593,2163,2,185,1,351.68,157.78,0.0,0.0,351.68,157.78,8.0,28.13,2024-01-16 14:37:00
7594,2164,1,200,2,400.86,233.39,5.0,40.09,761.63,466.78,8.0,60.93,2024-06-21 08:44:00
7595,2164,2,8,4,578.57,242.82,0.0,0.0,2314.28,971.28,8.0,185.14,2024-06-21 08:44:00
7596,2164,3,122,2,225.99,106.23,15.0,67.8,384.18,212.46,8.0,30.73,2024-06-21 08:44:00
7597,2165,1,66,2,134.73,72.38,0.0,0.0,269.46,144.76,8.0,21.56,2024-01-31 11:11:00
7598,2165,2,8,4,578.57,242.82,0.0,0.0,2314.28,971.28,8.0,185.14,2024-01-31 11:11:00
7599,2165,3,81,3,256.94,151.36,0.0,0.0,770.82,454.08,8.0,61.67,2024-01-31 11:11:00
7600,2165,4,27,5,478.22,211.98,20.0,478.22,1912.88,1059.9,8.0,153.03,2024-01-31 11:11:00
7601,2165,5,12,2,323.71,206.91,0.0,0.0,647.42,413.82,8.0,51.79,2024-01-31 11:11:00
7602,2165,6,189,5,521.91,244.3,0.0,0.0,2609.55,1221.5,8.0,208.76,2024-01-31 11:11:00
7603,2166,1,166,4,165.37,111.44,5.0,33.07,628.41,445.76,8.0,50.27,2023-10-26 14:29:00
7604,2166,2,110,4,539.34,225.0,20.0,431.47,1725.89,900.0,8.0,138.07,2023-10-26 14:29:00
7605,2166,3,69,1,194.88,101.55,0.0,0.0,194.88,101.55,8.0,15.59,2023-10-26 14:29:00
7606,2167,1,86,5,189.1,83.63,10.0,94.55,850.95,418.15,8.0,68.08,2024-09-26 15:16:00
7607,2168,1,161,4,151.21,64.91,15.0,90.73,514.11,259.64,8.0,41.13,2023-02-24 09:01:00
7608,2168,2,126,1,109.67,47.25,0.0,0.0,109.67,47.25,8.0,8.77,2023-02-24 09:01:00
7609,2169,1,119,2,336.47,170.63,5.0,33.65,639.29,341.26,8.0,51.14,2023-11-03 16:16:00
7610,2169,2,122,5,225.99,106.23,15.0,169.49,960.46,531.15,8.0,76.84,2023-11-03 16:16:00
7611,2169,3,145,2,20.38,8.44,20.0,8.15,32.61,16.88,8.0,2.61,2023-11-03 16:16:00
7612,2169,4,163,2,134.81,87.34,0.0,0.0,269.62,174.68,8.0,21.57,2023-11-03 16:16:00
7613,2169,5,121,1,439.97,205.82,0.0,0.0,439.97,205.82,8.0,35.2,2023-11-03 16:16:00
7614,2170,1,122,3,225.99,106.23,15.0,101.7,576.27,318.69,8.0,46.1,2024-11-02 13:17:00
7615,2170,2,136,2,616.98,250.29,0.0,0.0,1233.96,500.58,8.0,98.72,2024-11-02 13:17:00
7616,2170,3,152,4,275.12,139.93,0.0,0.0,1100.48,559.72,8.0,88.04,2024-11-02 13:17:00
7617,2170,4,54,1,266.14,117.9,0.0,0.0,266.14,117.9,8.0,21.29,2024-11-02 13:17:00
7618,2170,5,88,2,197.18,149.68,0.0,0.0,394.36,299.36,8.0,31.55,2024-11-02 13:17:00
7619,2170,6,6,4,400.14,230.48,15.0,240.08,1360.48,921.92,8.0,108.84,2024-11-02 13:17:00
7620,2171,1,163,5,134.81,87.34,0.0,0.0,674.05,436.7,8.0,53.92,2024-04-26 08:30:00
7621,2172,1,29,3,233.21,136.5,0.0,0.0,699.63,409.5,8.0,55.97,2023-04-08 21:13:00
7622,2172,2,33,3,123.23,59.98,0.0,0.0,369.69,179.94,8.0,29.58,2023-04-08 21:13:00
7623,2172,3,49,5,314.94,172.01,0.0,0.0,1574.7,860.05,8.0,125.98,2023-04-08 21:13:00
7624,2172,4,126,5,109.67,47.25,0.0,0.0,548.35,236.25,8.0,43.87,2023-04-08 21:13:00
7625,2172,5,119,5,336.47,170.63,5.0,84.12,1598.23,853.15,8.0,127.86,2023-04-08 21:13:00
7626,2173,1,115,1,257.9,180.24,10.0,25.79,232.11,180.24,8.0,18.57,2024-05-25 14:59:00
7627,2173,2,3,4,18.77,9.78,0.0,0.0,75.08,39.12,8.0,6.01,2024-05-25 14:59:00
7628,2173,3,86,5,189.1,83.63,10.0,94.55,850.95,418.15,8.0,68.08,2024-05-25 14:59:00
7629,2173,4,178,1,176.35,98.75,0.0,0.0,176.35,98.75,8.0,14.11,2024-05-25 14:59:00
7630,2173,5,130,1,123.25,54.27,15.0,18.49,104.76,54.27,8.0,8.38,2024-05-25 14:59:00
7631,2174,1,136,3,616.98,250.29,0.0,0.0,1850.94,750.87,8.0,148.08,2023-02-11 15:02:00
7632,2174,2,53,4,381.94,209.74,15.0,229.16,1298.6,838.96,8.0,103.89,2023-02-11 15:02:00
7633,2174,3,195,5,595.12,269.61,5.0,148.78,2826.82,1348.05,8.0,226.15,2023-02-11 15:02:00
7634,2174,4,138,3,345.22,139.74,0.0,0.0,1035.66,419.22,8.0,82.85,2023-02-11 15:02:00
7635,2175,1,85,1,595.61,269.25,0.0,0.0,595.61,269.25,8.0,47.65,2023-12-26 15:13:00
7636,2175,2,169,3,279.99,189.95,20.0,167.99,671.98,569.85,8.0,53.76,2023-12-26 15:13:00
7637,2175,3,73,3,330.51,192.98,5.0,49.58,941.95,578.94,8.0,75.36,2023-12-26 15:13:00
7638,2175,4,177,5,115.0,78.95,0.0,0.0,575.0,394.75,8.0,46.0,2023-12-26 15:13:00
7639,2176,1,130,2,123.25,54.27,15.0,36.98,209.52,108.54,8.0,16.76,2023-05-01 21:28:00
7640,2176,2,63,1,85.32,40.24,5.0,4.27,81.05,40.24,8.0,6.48,2023-05-01 21:28:00
7641,2176,3,170,4,25.6,12.01,0.0,0.0,102.4,48.04,8.0,8.19,2023-05-01 21:28:00
7642,2176,4,100,4,83.97,50.31,20.0,67.18,268.7,201.24,8.0,21.5,2023-05-01 21:28:00
7643,2176,5,66,5,134.73,72.38,0.0,0.0,673.65,361.9,8.0,53.89,2023-05-01 21:28:00
7644,2177,1,142,5,503.14,241.67,20.0,503.14,2012.56,1208.35,8.0,161.0,2023-09-25 12:56:00
7645,2178,1,96,4,463.83,237.68,5.0,92.77,1762.55,950.72,8.0,141.0,2024-10-02 08:29:00
7646,2178,2,112,5,474.63,274.46,20.0,474.63,1898.52,1372.3,8.0,151.88,2024-10-02 08:29:00
7647,2178,3,2,5,319.65,142.47,0.0,0.0,1598.25,712.35,8.0,127.86,2024-10-02 08:29:00
7648,2178,4,183,1,226.14,122.05,15.0,33.92,192.22,122.05,8.0,15.38,2024-10-02 08:29:00
7649,2178,5,88,1,197.18,149.68,0.0,0.0,197.18,149.68,8.0,15.77,2024-10-02 08:29:00
7650,2178,6,40,3,356.48,239.78,10.0,106.94,962.5,719.34,8.0,77.0,2024-10-02 08:29:00
7651,2179,1,51,2,410.82,201.03,15.0,123.25,698.39,402.06,8.0,55.87,2024-11-05 17:25:00
7652,2179,2,57,2,492.52,234.8,10.0,98.5,886.54,469.6,8.0,70.92,2024-11-05 17:25:00
7653,2179,3,6,3,400.14,230.48,15.0,180.06,1020.36,691.44,8.0,81.63,2024-11-05 17:25:00
7654,2179,4,154,4,261.32,153.71,5.0,52.26,993.02,614.84,8.0,79.44,2024-11-05 17:25:00
7655,2180,1,91,3,280.31,196.51,0.0,0.0,840.93,589.53,8.0,67.27,2024-09-03 18:37:00
7656,2181,1,156,1,602.27,294.49,15.0,90.34,511.93,294.49,8.0,40.95,2023-05-01 10:55:00
7657,2181,2,92,1,91.42,42.57,20.0,18.28,73.14,42.57,8.0,5.85,2023-05-01 10:55:00
7658,2181,3,56,3,191.12,108.7,0.0,0.0,573.36,326.1,8.0,45.87,2023-05-01 10:55:00
7659,2181,4,24,2,343.12,179.71,15.0,102.94,583.3,359.42,8.0,46.66,2023-05-01 10:55:00
7660,2181,5,143,2,66.47,38.32,15.0,19.94,113.0,76.64,8.0,9.04,2023-05-01 10:55:00
7661,2181,6,84,1,324.65,146.51,0.0,0.0,324.65,146.51,8.0,25.97,2023-05-01 10:55:00
7662,2182,1,178,1,176.35,98.75,0.0,0.0,176.35,98.75,8.0,14.11,2023-02-26 12:33:00
7663,2183,1,92,4,91.42,42.57,20.0,73.14,292.54,170.28,8.0,23.4,2024-12-26 15:13:00
7664,2183,2,114,2,583.64,275.82,10.0,116.73,1050.55,551.64,8.0,84.04,2024-12-26 15:13:00
7665,2183,3,194,5,136.02,57.34,10.0,68.01,612.09,286.7,8.0,48.97,2024-12-26 15:13:00
7666,2183,4,125,5,209.65,144.3,0.0,0.0,1048.25,721.5,8.0,83.86,2024-12-26 15:13:00
7667,2183,5,154,2,261.32,153.71,5.0,26.13,496.51,307.42,8.0,39.72,2024-12-26 15:13:00
7668,2184,1,41,5,269.32,173.95,20.0,269.32,1077.28,869.75,8.0,86.18,2024-01-19 21:05:00
7669,2184,2,125,2,209.65,144.3,0.0,0.0,419.3,288.6,8.0,33.54,2024-01-19 21:05:00
7670,2184,3,38,4,309.82,168.7,20.0,247.86,991.42,674.8,8.0,79.31,2024-01-19 21:05:00
7671,2184,4,174,3,218.67,92.93,10.0,65.6,590.41,278.79,8.0,47.23,2024-01-19 21:05:00
7672,2184,5,49,2,314.94,172.01,0.0,0.0,629.88,344.02,8.0,50.39,2024-01-19 21:05:00
7673,2185,1,176,5,89.49,62.33,20.0,89.49,357.96,311.65,8.0,28.64,2024-01-07 13:41:00
7674,2185,2,108,1,536.66,277.85,0.0,0.0,536.66,277.85,8.0,42.93,2024-01-07 13:41:00
7675,2185,3,199,3,395.59,227.72,0.0,0.0,1186.77,683.16,8.0,94.94,2024-01-07 13:41:00
7676,2185,4,136,3,616.98,250.29,0.0,0.0,1850.94,750.87,8.0,148.08,2024-01-07 13:41:00
7677,2186,1,68,4,363.23,153.1,0.0,0.0,1452.92,612.4,8.0,116.23,2024-09-27 13:54:00
7678,2186,2,190,4,83.5,44.74,0.0,0.0,334.0,178.96,8.0,26.72,2024-09-27 13:54:00
7679,2186,3,129,1,12.4,10.29,15.0,1.86,10.54,10.29,8.0,0.84,2024-09-27 13:54:00
7680,2187,1,84,3,324.65,146.51,0.0,0.0,973.95,439.53,8.0,77.92,2024-08-22 19:07:00
7681,2187,2,189,3,521.91,244.3,0.0,0.0,1565.73,732.9,8.0,125.26,2024-08-22 19:07:00
7682,2187,3,8,4,578.57,242.82,0.0,0.0,2314.28,971.28,8.0,185.14,2024-08-22 19:07:00
7683,2187,4,131,3,251.67,106.11,20.0,151.0,604.01,318.33,8.0,48.32,2024-08-22 19:07:00
7684,2187,5,147,1,185.39,136.89,5.0,9.27,176.12,136.89,8.0,14.09,2024-08-22 19:07:00
7685,2187,6,35,2,80.02,38.62,10.0,16.0,144.04,77.24,8.0,11.52,2024-08-22 19:07:00
7686,2188,1,179,5,115.5,77.62,20.0,115.5,462.0,388.1,8.0,36.96,2023-12-21 20:22:00
7687,2188,2,199,5,395.59,227.72,0.0,0.0,1977.95,1138.6,8.0,158.24,2023-12-21 20:22:00
7688,2188,3,54,1,266.14,117.9,0.0,0.0,266.14,117.9,8.0,21.29,2023-12-21 20:22:00
7689,2188,4,95,1,274.64,217.52,5.0,13.73,260.91,217.52,8.0,20.87,2023-12-21 20:22:00
7690,2188,5,86,5,189.1,83.63,10.0,94.55,850.95,418.15,8.0,68.08,2023-12-21 20:22:00
7691,2189,1,161,3,151.21,64.91,15.0,68.04,385.59,194.73,8.0,30.85,2023-11-04 15:49:00
7692,2189,2,128,5,304.41,124.0,10.0,152.21,1369.84,620.0,8.0,109.59,2023-11-04 15:49:00
7693,2189,3,127,2,147.27,66.77,20.0,58.91,235.63,133.54,8.0,18.85,2023-11-04 15:49:00
7694,2189,4,70,3,661.16,299.35,0.0,0.0,1983.48,898.05,8.0,158.68,2023-11-04 15:49:00
7695,2190,1,151,1,93.74,40.62,15.0,14.06,79.68,40.62,8.0,6.37,2023-06-01 21:18:00
7696,2190,2,64,1,528.24,226.18,0.0,0.0,528.24,226.18,8.0,42.26,2023-06-01 21:18:00
7697,2190,3,124,4,303.62,129.04,0.0,0.0,1214.48,516.16,8.0,97.16,2023-06-01 21:18:00
7698,2190,4,153,1,615.2,277.69,15.0,92.28,522.92,277.69,8.0,41.83,2023-06-01 21:18:00
7699,2190,5,121,3,439.97,205.82,0.0,0.0,1319.91,617.46,8.0,105.59,2023-06-01 21:18:00
7700,2190,6,158,3,139.15,63.97,0.0,0.0,417.45,191.91,8.0,33.4,2023-06-01 21:18:00
7701,2191,1,185,4,351.68,157.78,0.0,0.0,1406.72,631.12,8.0,112.54,2024-03-02 15:57:00
7702,2191,2,28,2,473.35,290.21,0.0,0.0,946.7,580.42,8.0,75.74,2024-03-02 15:57:00
7703,2191,3,112,2,474.63,274.46,20.0,189.85,759.41,548.92,8.0,60.75,2024-03-02 15:57:00
7704,2192,1,8,4,578.57,242.82,0.0,0.0,2314.28,971.28,8.0,185.14,2024-01-08 17:14:00
7705,2192,2,44,4,327.63,173.17,0.0,0.0,1310.52,692.68,8.0,104.84,2024-01-08 17:14:00
7706,2192,3,199,4,395.59,227.72,0.0,0.0,1582.36,910.88,8.0,126.59,2024-01-08 17:14:00
7707,2193,1,38,3,309.82,168.7,20.0,185.89,743.57,506.1,8.0,59.49,2023-06-08 20:09:00
7708,2193,2,174,2,218.67,92.93,10.0,43.73,393.61,185.86,8.0,31.49,2023-06-08 20:09:00
7709,2193,3,124,1,303.62,129.04,0.0,0.0,303.62,129.04,8.0,24.29,2023-06-08 20:09:00
7710,2193,4,102,3,139.99,59.54,0.0,0.0,419.97,178.62,8.0,33.6,2023-06-08 20:09:00
7711,2194,1,87,3,511.62,242.83,10.0,153.49,1381.37,728.49,8.0,110.51,2024-10-14 21:03:00
7712,2195,1,112,4,474.63,274.46,20.0,379.7,1518.82,1097.84,8.0,121.51,2023-12-31 17:21:00
7713,2195,2,48,5,571.51,255.78,20.0,571.51,2286.04,1278.9,8.0,182.88,2023-12-31 17:21:00
7714,2195,3,32,2,604.09,279.33,0.0,0.0,1208.18,558.66,8.0,96.65,2023-12-31 17:21:00
7715,2196,1,92,5,91.42,42.57,20.0,91.42,365.68,212.85,8.0,29.25,2024-07-27 21:50:00
7716,2196,2,195,1,595.12,269.61,5.0,29.76,565.36,269.61,8.0,45.23,2024-07-27 21:50:00
7717,2196,3,2,1,319.65,142.47,0.0,0.0,319.65,142.47,8.0,25.57,2024-07-27 21:50:00
7718,2196,4,78,5,78.25,35.06,20.0,78.25,313.0,175.3,8.0,25.04,2024-07-27 21:50:00
7719,2196,5,191,4,566.98,264.16,0.0,0.0,2267.92,1056.64,8.0,181.43,2024-07-27 21:50:00
7720,2197,1,175,3,397.38,163.46,0.0,0.0,1192.14,490.38,8.0,95.37,2023-04-01 13:58:00
7721,2197,2,121,2,439.97,205.82,0.0,0.0,879.94,411.64,8.0,70.4,2023-04-01 13:58:00
7722,2197,3,144,1,331.24,158.13,15.0,49.69,281.55,158.13,8.0,22.52,2023-04-01 13:58:00
7723,2198,1,200,5,400.86,233.39,5.0,100.22,1904.08,1166.95,8.0,152.33,2024-02-05 16:24:00
7724,2199,1,90,1,279.33,115.21,0.0,0.0,279.33,115.21,8.0,22.35,2024-08-12 16:32:00
7725,2199,2,166,3,165.37,111.44,5.0,24.81,471.3,334.32,8.0,37.7,2024-08-12 16:32:00
7726,2199,3,174,3,218.67,92.93,10.0,65.6,590.41,278.79,8.0,47.23,2024-08-12 16:32:00
7727,2199,4,7,5,243.47,199.49,0.0,0.0,1217.35,997.45,8.0,97.39,2024-08-12 16:32:00
7728,2199,5,23,2,459.09,290.77,20.0,183.64,734.54,581.54,8.0,58.76,2024-08-12 16:32:00
7729,2200,1,73,2,330.51,192.98,5.0,33.05,627.97,385.96,8.0,50.24,2023-06-27 08:10:00
7730,2200,2,13,2,443.38,279.02,20.0,177.35,709.41,558.04,8.0,56.75,2023-06-27 08:10:00
7731,2200,3,9,2,312.02,239.51,0.0,0.0,624.04,479.02,8.0,49.92,2023-06-27 08:10:00
7732,2200,4,157,5,481.62,203.9,20.0,481.62,1926.48,1019.5,8.0,154.12,2023-06-27 08:10:00
7733,2201,1,140,4,348.9,264.15,0.0,0.0,1395.6,1056.6,8.0,111.65,2023-01-03 18:42:00
7734,2201,2,144,5,331.24,158.13,15.0,248.43,1407.77,790.65,8.0,112.62,2023-01-03 18:42:00
7735,2202,1,134,4,137.24,65.62,15.0,82.34,466.62,262.48,8.0,37.33,2024-06-24 12:18:00
7736,2202,2,26,4,66.73,26.82,10.0,26.69,240.23,107.28,8.0,19.22,2024-06-24 12:18:00
7737,2202,3,193,4,123.84,72.8,10.0,49.54,445.82,291.2,8.0,35.67,2024-06-24 12:18:00
7738,2202,4,194,4,136.02,57.34,10.0,54.41,489.67,229.36,8.0,39.17,2024-06-24 12:18:00
7739,2203,1,76,4,71.25,31.67,0.0,0.0,285.0,126.68,8.0,22.8,2024-06-08 19:05:00
7740,2203,2,48,4,571.51,255.78,20.0,457.21,1828.83,1023.12,8.0,146.31,2024-06-08 19:05:00
7741,2204,1,144,4,331.24,158.13,15.0,198.74,1126.22,632.52,8.0,90.1,2023-01-31 12:29:00
7742,2204,2,50,5,162.33,135.18,15.0,121.75,689.9,675.9,8.0,55.19,2023-01-31 12:29:00
7743,2204,3,197,4,97.84,81.05,10.0,39.14,352.22,324.2,8.0,28.18,2023-01-31 12:29:00
7744,2204,4,176,4,89.49,62.33,20.0,71.59,286.37,249.32,8.0,22.91,2023-01-31 12:29:00
7745,2204,5,196,2,403.42,237.92,5.0,40.34,766.5,475.84,8.0,61.32,2023-01-31 12:29:00
7746,2204,6,43,4,144.45,66.91,15.0,86.67,491.13,267.64,8.0,39.29,2023-01-31 12:29:00
7747,2205,1,70,2,661.16,299.35,0.0,0.0,1322.32,598.7,8.0,105.79,2024-04-30 15:52:00
7748,2205,2,157,3,481.62,203.9,20.0,288.97,1155.89,611.7,8.0,92.47,2024-04-30 15:52:00
7749,2205,3,146,4,29.57,19.85,20.0,23.66,94.62,79.4,8.0,7.57,2024-04-30 15:52:00
7750,2206,1,146,3,29.57,19.85,20.0,17.74,70.97,59.55,8.0,5.68,2024-01-29 21:39:00
7751,2206,2,158,2,139.15,63.97,0.0,0.0,278.3,127.94,8.0,22.26,2024-01-29 21:39:00
7752,2207,1,40,4,356.48,239.78,10.0,142.59,1283.33,959.12,8.0,102.67,2023-07-20 17:17:00
7753,2208,1,171,5,473.55,273.74,0.0,0.0,2367.75,1368.7,8.0,189.42,2024-08-26 14:24:00
7754,2208,2,133,2,410.5,200.28,5.0,41.05,779.95,400.56,8.0,62.4,2024-08-26 14:24:00
7755,2208,3,17,2,146.95,111.41,20.0,58.78,235.12,222.82,8.0,18.81,2024-08-26 14:24:00
7756,2208,4,32,5,604.09,279.33,0.0,0.0,3020.45,1396.65,8.0,241.64,2024-08-26 14:24:00
7757,2209,1,54,5,266.14,117.9,0.0,0.0,1330.7,589.5,8.0,106.46,2023-07-10 08:14:00
7758,2209,2,59,3,235.51,112.8,0.0,0.0,706.53,338.4,8.0,56.52,2023-07-10 08:14:00
7759,2209,3,125,1,209.65,144.3,0.0,0.0,209.65,144.3,8.0,16.77,2023-07-10 08:14:00
7760,2209,4,181,4,518.17,219.59,20.0,414.54,1658.14,878.36,8.0,132.65,2023-07-10 08:14:00
7761,2210,1,84,3,324.65,146.51,0.0,0.0,973.95,439.53,8.0,77.92,2023-11-05 19:56:00
7762,2210,2,127,3,147.27,66.77,20.0,88.36,353.45,200.31,8.0,28.28,2023-11-05 19:56:00
7763,2210,3,129,3,12.4,10.29,15.0,5.58,31.62,30.87,8.0,2.53,2023-11-05 19:56:00
7764,2210,4,63,5,85.32,40.24,5.0,21.33,405.27,201.2,8.0,32.42,2023-11-05 19:56:00
7765,2210,5,14,4,499.29,238.2,0.0,0.0,1997.16,952.8,8.0,159.77,2023-11-05 19:56:00
7766,2211,1,129,1,12.4,10.29,15.0,1.86,10.54,10.29,8.0,0.84,2024-01-16 21:51:00
7767,2211,2,99,1,450.55,210.67,15.0,67.58,382.97,210.67,8.0,30.64,2024-01-16 21:51:00
7768,2211,3,144,3,331.24,158.13,15.0,149.06,844.66,474.39,8.0,67.57,2024-01-16 21:51:00
7769,2211,4,174,3,218.67,92.93,10.0,65.6,590.41,278.79,8.0,47.23,2024-01-16 21:51:00
7770,2212,1,55,2,265.78,190.28,20.0,106.31,425.25,380.56,8.0,34.02,2024-10-16 12:38:00
7771,2212,2,107,4,483.34,257.7,10.0,193.34,1740.02,1030.8,8.0,139.2,2024-10-16 12:38:00
7772,2212,3,58,1,203.32,150.99,10.0,20.33,182.99,150.99,8.0,14.64,2024-10-16 12:38:00
7773,2213,1,46,3,477.42,229.63,15.0,214.84,1217.42,688.89,8.0,97.39,2023-07-17 12:51:00
7774,2213,2,11,2,398.08,171.93,0.0,0.0,796.16,343.86,8.0,63.69,2023-07-17 12:51:00
7775,2213,3,16,1,60.69,30.28,0.0,0.0,60.69,30.28,8.0,4.86,2023-07-17 12:51:00
7776,2214,1,13,3,443.38,279.02,20.0,266.03,1064.11,837.06,8.0,85.13,2023-04-13 21:23:00
7777,2214,2,64,1,528.24,226.18,0.0,0.0,528.24,226.18,8.0,42.26,2023-04-13 21:23:00
7778,2215,1,105,1,88.42,40.48,20.0,17.68,70.74,40.48,8.0,5.66,2024-11-17 18:01:00
7779,2215,2,96,2,463.83,237.68,5.0,46.38,881.28,475.36,8.0,70.5,2024-11-17 18:01:00
7780,2215,3,161,2,151.21,64.91,15.0,45.36,257.06,129.82,8.0,20.56,2024-11-17 18:01:00
7781,2216,1,48,5,571.51,255.78,20.0,571.51,2286.04,1278.9,8.0,182.88,2023-09-27 11:58:00
7782,2216,2,182,5,413.03,165.32,5.0,103.26,1961.89,826.6,8.0,156.95,2023-09-27 11:58:00
7783,2217,1,13,5,443.38,279.02,20.0,443.38,1773.52,1395.1,8.0,141.88,2024-11-18 17:44:00
7784,2217,2,200,1,400.86,233.39,5.0,20.04,380.82,233.39,8.0,30.47,2024-11-18 17:44:00
7785,2217,3,72,1,283.92,214.94,15.0,42.59,241.33,214.94,8.0,19.31,2024-11-18 17:44:00
7786,2217,4,33,4,123.23,59.98,0.0,0.0,492.92,239.92,8.0,39.43,2024-11-18 17:44:00
7787,2217,5,54,1,266.14,117.9,0.0,0.0,266.14,117.9,8.0,21.29,2024-11-18 17:44:00
7788,2217,6,53,5,381.94,209.74,15.0,286.45,1623.25,1048.7,8.0,129.86,2024-11-18 17:44:00
7789,2218,1,136,3,616.98,250.29,0.0,0.0,1850.94,750.87,8.0,148.08,2023-06-04 10:38:00
7790,2219,1,5,5,117.35,54.93,15.0,88.01,498.74,274.65,8.0,39.9,2023-12-08 21:08:00
7791,2219,2,181,5,518.17,219.59,20.0,518.17,2072.68,1097.95,8.0,165.81,2023-12-08 21:08:00
7792,2219,3,47,4,269.32,123.84,5.0,53.86,1023.42,495.36,8.0,81.87,2023-12-08 21:08:00
7793,2219,4,90,1,279.33,115.21,0.0,0.0,279.33,115.21,8.0,22.35,2023-12-08 21:08:00
7794,2220,1,124,1,303.62,129.04,0.0,0.0,303.62,129.04,8.0,24.29,2023-11-16 21:00:00
7795,2220,2,123,2,311.24,143.88,15.0,93.37,529.11,287.76,8.0,42.33,2023-11-16 21:00:00
7796,2220,3,188,1,70.02,53.85,0.0,0.0,70.02,53.85,8.0,5.6,2023-11-16 21:00:00
7797,2220,4,190,4,83.5,44.74,0.0,0.0,334.0,178.96,8.0,26.72,2023-11-16 21:00:00
7798,2220,5,185,1,351.68,157.78,0.0,0.0,351.68,157.78,8.0,28.13,2023-11-16 21:00:00
