transaction_id,transaction_code,transaction_date,store_id,customer_id,cashier_id,transaction_type,channel,subtotal_amount,discount_amount,tax_amount,total_amount,loyalty_points_earned,loyalty_points_redeemed,notes,created_at
2591,TXN00002591,2024-10-12 10:17:00,1,377,37,SALE,ONLINE,2554.73,142.86,192.95,2604.82,2604,0,,2024-10-12 10:17:00
2592,TXN00002592,2024-05-27 19:27:00,8,484,43,SALE,IN_STORE,2420.3,0.0,193.62,2613.92,2613,0,,2024-05-27 19:27:00
2593,TXN00002593,2023-02-02 13:28:00,8,266,50,SALE,ONLINE,1523.3,228.6,103.57,1398.27,1398,0,,2023-02-02 13:28:00
2594,TXN00002594,2023-12-07 21:23:00,18,183,2,SALE,ONLINE,498.47,53.05,35.64,481.06,481,0,,2023-12-07 21:23:00
2595,TXN00002595,2023-01-09 13:10:00,12,255,50,SALE,IN_STORE,3141.97,287.53,228.34,3082.78,3082,0,,2023-01-09 13:10:00
2596,TXN00002596,2023-11-22 16:25:00,19,89,43,SALE,ONLINE,4643.72,111.21,362.6,4895.11,4895,0,,2023-11-22 16:25:00
2597,TXN00002597,2024-08-24 21:48:00,12,,38,SALE,ONLINE,2570.39,214.35,188.49,2544.53,2544,0,,2024-08-24 21:48:00
2598,TXN00002598,2023-10-01 20:55:00,6,102,32,SALE,ONLINE,1632.93,60.25,125.82,1698.5,1698,0,,2023-10-01 20:55:00
2599,TXN00002599,2023-04-02 14:17:00,7,214,50,SALE,ONLINE,3909.76,315.96,287.5,3881.3,3881,0,,2023-04-02 14:17:00
2600,TXN00002600,2023-01-03 09:17:00,17,,18,SALE,IN_STORE,4818.25,178.55,371.17,5010.87,5010,0,,2023-01-03 09:17:00
2601,TXN00002601,2023-09-15 11:28:00,20,338,33,SALE,IN_STORE,3063.92,181.31,230.61,3113.22,3113,0,,2023-09-15 11:28:00
2602,TXN00002602,2023-01-15 16:54:00,20,373,35,SALE,MOBILE,1309.5,196.43,89.05,1202.12,1202,0,,2023-01-15 16:54:00
2603,TXN00002603,2024-06-04 08:34:00,1,336,13,SALE,IN_STORE,194.88,0.0,15.59,210.47,210,0,,2024-06-04 08:34:00
2604,TXN00002604,2023-04-26 19:46:00,11,284,46,SALE,IN_STORE,2046.48,204.65,147.35,1989.18,1989,0,,2023-04-26 19:46:00
2605,TXN00002605,2024-08-27 08:40:00,14,303,7,SALE,ONLINE,1347.56,20.04,106.21,1433.73,1433,0,,2024-08-27 08:40:00
2606,TXN00002606,2023-05-21 18:04:00,19,12,50,SALE,ONLINE,2034.64,0.0,162.77,2197.41,2197,0,,2023-05-21 18:04:00
2607,TXN00002607,2023-12-22 17:33:00,4,351,30,SALE,ONLINE,675.57,0.0,54.05,729.62,729,0,,2023-12-22 17:33:00
2608,TXN00002608,2023-09-27 17:57:00,17,402,6,SALE,MOBILE,2651.51,318.08,186.69,2520.12,2520,0,,2023-09-27 17:57:00
2609,TXN00002609,2023-12-29 15:45:00,12,352,26,SALE,ONLINE,2380.48,119.02,180.92,2442.38,2442,0,,2023-12-29 15:45:00
2610,TXN00002610,2023-01-24 12:36:00,17,109,18,SALE,ONLINE,3067.97,162.79,232.41,3137.59,3137,0,,2023-01-24 12:36:00
2611,TXN00002611,2024-12-24 17:56:00,17,449,31,SALE,IN_STORE,1096.18,9.78,86.91,1173.31,1173,0,,2024-12-24 17:56:00
2612,TXN00002612,2023-07-10 14:06:00,13,470,32,SALE,ONLINE,1430.28,151.9,102.27,1380.65,1380,0,,2023-07-10 14:06:00
2613,TXN00002613,2023-01-14 19:20:00,13,382,10,SALE,MOBILE,2861.95,103.95,220.63,2978.63,2978,0,,2023-01-14 19:20:00
2614,TXN00002614,2024-07-12 16:07:00,17,290,24,SALE,MOBILE,5591.23,636.42,396.39,5351.2,5351,0,,2024-07-12 16:07:00
2615,TXN00002615,2024-04-14 14:44:00,14,488,16,SALE,IN_STORE,4224.31,295.72,314.29,4242.88,4242,0,,2024-04-14 14:44:00
2616,TXN00002616,2023-05-06 16:13:00,11,131,9,SALE,MOBILE,5676.21,891.91,382.75,5167.05,5167,0,,2023-05-06 16:13:00
2617,TXN00002617,2023-03-24 18:01:00,3,255,19,SALE,ONLINE,1803.29,202.15,128.09,1729.23,1729,0,,2023-03-24 18:01:00
2618,TXN00002618,2023-08-07 12:06:00,8,342,43,SALE,MOBILE,6635.72,132.07,520.29,7023.94,7023,0,,2023-08-07 12:06:00
2619,TXN00002619,2023-02-21 14:27:00,15,327,1,SALE,MOBILE,2360.71,24.81,186.87,2522.77,2522,0,,2023-02-21 14:27:00
2620,TXN00002620,2024-07-25 10:25:00,9,240,29,SALE,ONLINE,1186.7,0.0,94.94,1281.64,1281,0,,2024-07-25 10:25:00
2621,TXN00002621,2023-08-16 11:55:00,20,330,24,SALE,ONLINE,3437.89,270.51,253.39,3420.77,3420,0,,2023-08-16 11:55:00
2622,TXN00002622,2024-04-12 12:23:00,15,234,12,SALE,IN_STORE,5474.97,790.85,374.73,5058.85,5058,0,,2024-04-12 12:23:00
2623,TXN00002623,2023-02-05 11:45:00,10,222,33,SALE,ONLINE,6690.95,70.21,529.65,7150.39,7150,0,,2023-02-05 11:45:00
2624,TXN00002624,2024-12-05 18:44:00,10,461,4,SALE,ONLINE,5282.58,303.36,398.34,5377.56,5377,0,,2024-12-05 18:44:00
2625,TXN00002625,2024-06-22 13:15:00,8,91,21,SALE,ONLINE,1104.35,196.07,72.66,980.94,980,0,,2024-06-22 13:15:00
2626,TXN00002626,2024-11-12 19:41:00,3,365,34,SALE,MOBILE,2527.65,61.04,197.32,2663.93,2663,0,,2024-11-12 19:41:00
2627,TXN00002627,2023-03-22 21:14:00,14,213,46,SALE,MOBILE,2669.09,244.01,194.01,2619.09,2619,0,,2023-03-22 21:14:00
2628,TXN00002628,2023-12-07 18:03:00,6,324,30,SALE,IN_STORE,246.09,36.91,16.73,225.91,225,0,,2023-12-07 18:03:00
2629,TXN00002629,2024-02-15 18:12:00,16,71,6,SALE,MOBILE,5175.9,212.81,397.04,5360.13,5360,0,,2024-02-15 18:12:00
2630,TXN00002630,2023-05-19 08:02:00,18,79,43,SALE,ONLINE,6425.39,406.13,481.53,6500.79,6500,0,,2023-05-19 08:02:00
2631,TXN00002631,2023-03-29 13:31:00,2,164,37,SALE,MOBILE,1740.47,42.18,135.86,1834.15,1834,0,,2023-03-29 13:31:00
2632,TXN00002632,2024-12-15 20:42:00,15,,1,SALE,IN_STORE,128.0,0.0,10.24,138.24,138,0,,2024-12-15 20:42:00
2633,TXN00002633,2023-07-07 12:10:00,17,461,20,SALE,MOBILE,5728.43,310.25,433.46,5851.64,5851,0,,2023-07-07 12:10:00
2634,TXN00002634,2024-08-23 15:09:00,12,64,24,SALE,MOBILE,4179.9,186.69,319.45,4312.66,4312,0,,2024-08-23 15:09:00
2635,TXN00002635,2023-09-14 19:50:00,16,109,31,SALE,ONLINE,741.11,99.3,51.34,693.15,693,0,,2023-09-14 19:50:00
2636,TXN00002636,2023-11-03 19:41:00,7,5,2,SALE,ONLINE,2995.11,149.82,227.62,3072.91,3072,0,,2023-11-03 19:41:00
2637,TXN00002637,2023-09-28 14:25:00,19,247,19,SALE,IN_STORE,4946.95,186.65,380.83,5141.13,5141,0,,2023-09-28 14:25:00
2638,TXN00002638,2023-09-08 20:47:00,14,415,23,SALE,IN_STORE,382.24,0.0,30.58,412.82,412,0,,2023-09-08 20:47:00
2639,TXN00002639,2024-01-07 13:34:00,19,74,36,SALE,IN_STORE,3248.98,62.23,254.94,3441.69,3441,0,,2024-01-07 13:34:00
2640,TXN00002640,2023-08-18 18:38:00,16,353,44,SALE,ONLINE,2186.19,134.87,164.11,2215.43,2215,0,,2023-08-18 18:38:00
2641,TXN00002641,2024-09-14 11:42:00,9,328,22,SALE,ONLINE,4412.05,279.27,330.62,4463.4,4463,0,,2024-09-14 11:42:00
2642,TXN00002642,2023-02-09 17:20:00,8,391,22,SALE,ONLINE,2870.2,430.53,195.17,2634.84,2634,0,,2023-02-09 17:20:00
2643,TXN00002643,2024-10-29 14:12:00,7,32,4,SALE,ONLINE,3784.35,219.81,285.17,3849.71,3849,0,,2024-10-29 14:12:00
2644,TXN00002644,2024-12-30 21:41:00,15,495,7,SALE,IN_STORE,770.1,0.0,61.61,831.71,831,0,,2024-12-30 21:41:00
2645,TXN00002645,2024-05-02 19:40:00,7,353,26,SALE,ONLINE,11136.66,758.74,830.23,11208.15,11208,0,,2024-05-02 19:40:00
2646,TXN00002646,2024-01-05 12:33:00,16,172,39,SALE,MOBILE,2753.59,258.84,199.58,2694.33,2694,0,,2024-01-05 12:33:00
2647,TXN00002647,2023-07-07 21:30:00,11,282,37,SALE,IN_STORE,886.76,177.35,56.75,766.16,766,0,,2023-07-07 21:30:00
2648,TXN00002648,2024-06-05 17:12:00,7,201,35,SALE,ONLINE,4383.71,509.4,309.95,4184.26,4184,0,,2024-06-05 17:12:00
2649,TXN00002649,2024-12-10 10:47:00,12,43,49,SALE,IN_STORE,2510.25,232.28,182.23,2460.2,2460,0,,2024-12-10 10:47:00
2650,TXN00002650,2024-01-09 13:35:00,14,465,32,SALE,MOBILE,5885.77,547.81,427.03,5764.99,5764,0,,2024-01-09 13:35:00
2651,TXN00002651,2024-11-13 10:49:00,14,402,15,SALE,IN_STORE,2989.14,100.22,231.12,3120.04,3120,0,,2024-11-13 10:49:00
2652,TXN00002652,2024-09-19 15:06:00,18,270,32,SALE,IN_STORE,3425.16,194.29,258.47,3489.34,3489,0,,2024-09-19 15:06:00
2653,TXN00002653,2024-05-25 12:26:00,17,436,34,SALE,IN_STORE,1777.11,255.64,121.72,1643.19,1643,0,,2024-05-25 12:26:00
2654,TXN00002654,2024-07-17 13:46:00,1,63,8,SALE,MOBILE,6128.42,530.06,447.88,6046.24,6046,0,,2024-07-17 13:46:00
2655,TXN00002655,2023-01-02 16:57:00,11,56,14,SALE,ONLINE,5540.34,122.19,433.45,5851.6,5851,0,,2023-01-02 16:57:00
2656,TXN00002656,2023-07-18 21:24:00,18,193,27,SALE,IN_STORE,7109.09,390.12,537.52,7256.49,7256,0,,2023-07-18 21:24:00
2657,TXN00002657,2023-06-09 20:55:00,19,76,14,SALE,MOBILE,2613.78,13.93,207.99,2807.84,2807,0,,2023-06-09 20:55:00
2658,TXN00002658,2023-02-21 13:10:00,8,161,1,SALE,ONLINE,783.96,39.2,59.58,804.34,804,0,,2023-02-21 13:10:00
2659,TXN00002659,2024-03-02 08:39:00,9,385,38,SALE,ONLINE,4766.25,572.17,335.52,4529.6,4529,0,,2024-03-02 08:39:00
2660,TXN00002660,2024-01-22 08:36:00,8,210,32,SALE,MOBILE,3142.22,370.08,221.78,2993.92,2993,0,,2024-01-22 08:36:00
2661,TXN00002661,2024-03-27 18:33:00,14,315,16,SALE,IN_STORE,3185.44,38.92,251.72,3398.24,3398,0,,2024-03-27 18:33:00
2662,TXN00002662,2023-09-28 20:46:00,18,135,31,SALE,ONLINE,2372.12,423.23,155.91,2104.8,2104,0,,2023-09-28 20:46:00
2663,TXN00002663,2023-06-11 09:09:00,9,328,29,SALE,ONLINE,1989.01,92.44,151.72,2048.29,2048,0,,2023-06-11 09:09:00
2664,TXN00002664,2024-09-27 09:59:00,3,470,9,SALE,MOBILE,5120.13,197.55,393.81,5316.39,5316,0,,2024-09-27 09:59:00
2665,TXN00002665,2024-08-26 08:20:00,1,166,21,SALE,MOBILE,1664.6,0.0,133.17,1797.77,1797,0,,2024-08-26 08:20:00
2666,TXN00002666,2023-03-10 17:14:00,2,291,7,SALE,IN_STORE,1743.58,291.2,116.18,1568.56,1568,0,,2023-03-10 17:14:00
2667,TXN00002667,2023-02-26 20:48:00,8,467,21,SALE,MOBILE,3738.39,303.18,274.81,3710.02,3710,0,,2023-02-26 20:48:00
2668,TXN00002668,2023-06-10 16:11:00,1,416,42,SALE,MOBILE,9496.2,820.53,694.05,9369.72,9369,0,,2023-06-10 16:11:00
2669,TXN00002669,2024-03-11 11:03:00,7,481,2,SALE,MOBILE,7424.59,627.49,543.78,7340.88,7340,0,,2024-03-11 11:03:00
2670,TXN00002670,2023-11-30 13:00:00,19,258,18,SALE,ONLINE,268.47,53.69,17.18,231.96,231,0,,2023-11-30 13:00:00
2671,TXN00002671,2024-02-14 10:39:00,15,308,23,SALE,IN_STORE,2749.4,106.21,211.45,2854.64,2854,0,,2024-02-14 10:39:00
2672,TXN00002672,2024-01-31 11:01:00,17,149,32,SALE,IN_STORE,2287.6,278.65,160.71,2169.66,2169,0,,2024-01-31 11:01:00
2673,TXN00002673,2024-08-21 16:53:00,15,105,43,SALE,MOBILE,7376.09,1258.37,489.41,6607.13,6607,0,,2024-08-21 16:53:00
2674,TXN00002674,2023-07-25 19:35:00,16,162,48,SALE,ONLINE,1024.7,0.0,81.98,1106.68,1106,0,,2023-07-25 19:35:00
2675,TXN00002675,2024-09-26 13:02:00,5,112,39,SALE,ONLINE,1675.29,46.2,130.33,1759.42,1759,0,,2024-09-26 13:02:00
2676,TXN00002676,2023-05-12 16:06:00,6,,12,SALE,ONLINE,2474.85,88.24,190.92,2577.53,2577,0,,2023-05-12 16:06:00
2677,TXN00002677,2024-07-24 20:09:00,11,292,11,SALE,ONLINE,2379.6,118.98,180.85,2441.47,2441,0,,2024-07-24 20:09:00
2678,TXN00002678,2023-09-05 08:55:00,8,246,3,SALE,ONLINE,1274.21,109.98,93.14,1257.37,1257,0,,2023-09-05 08:55:00
2679,TXN00002679,2023-07-29 21:27:00,9,257,3,SALE,ONLINE,8464.23,563.26,632.08,8533.05,8533,0,,2023-07-29 21:27:00
2680,TXN00002680,2023-12-25 17:22:00,16,479,48,SALE,MOBILE,1875.66,25.18,148.04,1998.52,1998,0,,2023-12-25 17:22:00
2681,TXN00002681,2023-12-29 08:18:00,16,67,45,SALE,MOBILE,1432.26,214.84,97.39,1314.81,1314,0,,2023-12-29 08:18:00
2682,TXN00002682,2023-03-08 08:40:00,20,281,49,SALE,ONLINE,7283.33,437.2,547.68,7393.81,7393,0,,2023-03-08 08:40:00
2683,TXN00002683,2023-01-22 10:18:00,5,,6,SALE,ONLINE,352.05,52.81,23.94,323.18,323,0,,2023-01-22 10:18:00
2684,TXN00002684,2023-11-07 17:15:00,15,480,1,SALE,MOBILE,1719.32,0.0,137.55,1856.87,1856,0,,2023-11-07 17:15:00
2685,TXN00002685,2023-04-28 09:21:00,14,421,3,SALE,IN_STORE,7000.28,821.93,494.27,6672.62,6672,0,,2023-04-28 09:21:00
2686,TXN00002686,2024-10-18 16:37:00,18,486,26,SALE,MOBILE,888.13,22.68,69.23,934.68,934,0,,2024-10-18 16:37:00
2687,TXN00002687,2023-11-14 17:50:00,2,197,3,SALE,MOBILE,3522.47,381.85,251.26,3391.88,3391,0,,2023-11-14 17:50:00
2688,TXN00002688,2023-10-27 15:08:00,7,207,48,SALE,IN_STORE,1528.05,240.95,102.96,1390.06,1390,0,,2023-10-27 15:08:00
2689,TXN00002689,2023-08-30 13:04:00,2,114,41,SALE,MOBILE,5335.37,677.23,372.65,5030.79,5030,0,,2023-08-30 13:04:00
2690,TXN00002690,2024-09-14 08:49:00,13,344,17,SALE,ONLINE,434.92,21.75,33.05,446.22,446,0,,2024-09-14 08:49:00
2691,TXN00002691,2024-07-17 21:48:00,1,499,25,SALE,IN_STORE,3787.17,331.14,276.48,3732.51,3732,0,,2024-07-17 21:48:00
2692,TXN00002692,2024-04-03 11:04:00,2,258,7,SALE,IN_STORE,2887.23,259.18,210.25,2838.3,2838,0,,2024-04-03 11:04:00
2693,TXN00002693,2023-10-29 14:38:00,8,280,36,SALE,IN_STORE,437.34,43.73,31.49,425.1,425,0,,2023-10-29 14:38:00
2694,TXN00002694,2023-09-25 14:24:00,4,167,10,SALE,ONLINE,653.13,27.46,50.06,675.73,675,0,,2023-09-25 14:24:00
2695,TXN00002695,2024-08-30 16:28:00,4,207,20,SALE,ONLINE,3495.12,256.95,259.05,3497.22,3497,0,,2024-08-30 16:28:00
2696,TXN00002696,2024-07-31 18:32:00,2,324,28,SALE,IN_STORE,4383.4,141.5,339.35,4581.25,4581,0,,2024-07-31 18:32:00
2697,TXN00002697,2023-03-26 12:53:00,13,424,17,SALE,IN_STORE,2682.81,314.19,189.49,2558.11,2558,0,,2023-03-26 12:53:00
2698,TXN00002698,2023-12-20 18:42:00,14,496,43,SALE,MOBILE,2461.2,124.73,186.91,2523.38,2523,0,,2023-12-20 18:42:00
2699,TXN00002699,2024-04-19 16:02:00,4,478,39,SALE,IN_STORE,2916.95,406.1,200.86,2711.71,2711,0,,2024-04-19 16:02:00
2700,TXN00002700,2024-02-06 13:47:00,7,305,1,SALE,MOBILE,1678.04,78.3,127.98,1727.72,1727,0,,2024-02-06 13:47:00
2701,TXN00002701,2023-11-15 14:16:00,10,62,13,SALE,ONLINE,2263.52,294.0,157.56,2127.08,2127,0,,2023-11-15 14:16:00
2702,TXN00002702,2024-07-24 11:09:00,12,45,23,SALE,IN_STORE,4085.35,198.76,310.92,4197.51,4197,0,,2024-07-24 11:09:00
2703,TXN00002703,2023-05-16 21:40:00,19,140,26,SALE,MOBILE,1539.27,12.4,122.15,1649.02,1649,0,,2023-05-16 21:40:00
2704,TXN00002704,2024-10-24 16:59:00,2,141,31,SALE,IN_STORE,1086.7,217.34,69.55,938.91,938,0,,2024-10-24 16:59:00
2705,TXN00002705,2024-12-09 18:11:00,7,17,16,SALE,IN_STORE,4838.74,322.21,361.32,4877.85,4877,0,,2024-12-09 18:11:00
2706,TXN00002706,2024-03-15 15:18:00,5,469,35,SALE,ONLINE,2461.08,351.35,168.78,2278.51,2278,0,,2024-03-15 15:18:00
2707,TXN00002707,2024-08-11 12:17:00,10,78,27,SALE,MOBILE,6210.79,678.22,442.61,5975.18,5975,0,,2024-08-11 12:17:00
2708,TXN00002708,2024-03-08 15:41:00,11,333,31,SALE,ONLINE,3390.31,194.98,255.63,3450.96,3450,0,,2024-03-08 15:41:00
2709,TXN00002709,2023-02-12 11:35:00,1,155,26,SALE,ONLINE,3835.31,333.19,280.17,3782.29,3782,0,,2023-02-12 11:35:00
2710,TXN00002710,2023-05-19 16:03:00,1,217,33,SALE,MOBILE,1230.4,184.56,83.67,1129.51,1129,0,,2023-05-19 16:03:00
2711,TXN00002711,2023-04-23 13:17:00,12,37,6,SALE,IN_STORE,6274.21,551.46,457.82,6180.57,6180,0,,2023-04-23 13:17:00
2712,TXN00002712,2024-03-06 21:11:00,14,,19,SALE,ONLINE,1593.09,262.41,106.46,1437.14,1437,0,,2024-03-06 21:11:00
2713,TXN00002713,2023-06-28 20:09:00,5,335,22,SALE,IN_STORE,2681.61,536.33,171.62,2316.9,2316,0,,2023-06-28 20:09:00
2714,TXN00002714,2024-03-12 18:06:00,5,458,5,SALE,IN_STORE,2693.9,204.65,199.14,2688.39,2688,0,,2024-03-12 18:06:00
2715,TXN00002715,2023-11-27 21:30:00,10,,37,SALE,MOBILE,5507.59,464.79,403.42,5446.22,5446,0,,2023-11-27 21:30:00
2716,TXN00002716,2024-03-08 16:25:00,12,490,36,SALE,MOBILE,5146.87,748.77,351.84,4749.94,4749,0,,2024-03-08 16:25:00
2717,TXN00002717,2023-08-20 15:12:00,10,,6,SALE,ONLINE,1217.72,0.0,97.42,1315.14,1315,0,,2023-08-20 15:12:00
2718,TXN00002718,2023-06-08 08:58:00,7,309,12,SALE,ONLINE,788.72,0.0,63.1,851.82,851,0,,2023-06-08 08:58:00
2719,TXN00002719,2023-07-01 18:59:00,16,,34,SALE,MOBILE,3615.84,374.09,259.34,3501.09,3501,0,,2023-07-01 18:59:00
2720,TXN00002720,2023-08-25 10:29:00,17,33,10,SALE,MOBILE,600.03,0.0,48.01,648.04,648,0,,2023-08-25 10:29:00
2721,TXN00002721,2024-11-26 10:49:00,5,344,36,SALE,MOBILE,1146.41,41.37,88.4,1193.44,1193,0,,2024-11-26 10:49:00
2722,TXN00002722,2023-03-29 16:34:00,12,329,31,SALE,MOBILE,3036.02,207.07,226.31,3055.26,3055,0,,2023-03-29 16:34:00
2723,TXN00002723,2024-03-14 11:25:00,6,139,18,SALE,ONLINE,3027.53,223.68,224.31,3028.16,3028,0,,2024-03-14 11:25:00
2724,TXN00002724,2023-02-09 08:55:00,8,185,41,SALE,IN_STORE,3343.08,241.73,248.11,3349.46,3349,0,,2023-02-09 08:55:00
2725,TXN00002725,2023-10-17 11:13:00,19,2,38,SALE,ONLINE,1243.71,54.41,95.14,1284.44,1284,0,,2023-10-17 11:13:00
2726,TXN00002726,2023-11-16 14:01:00,4,,14,SALE,ONLINE,164.06,24.61,11.16,150.61,150,0,,2023-11-16 14:01:00
2727,TXN00002727,2024-01-28 08:43:00,14,90,8,SALE,ONLINE,2960.9,80.8,230.41,3110.51,3110,0,,2024-01-28 08:43:00
2728,TXN00002728,2024-07-16 10:12:00,10,,31,SALE,IN_STORE,319.65,0.0,25.57,345.22,345,0,,2024-07-16 10:12:00
2729,TXN00002729,2023-10-30 13:29:00,4,299,46,SALE,IN_STORE,7246.89,119.77,570.18,7697.3,7697,0,,2023-10-30 13:29:00
2730,TXN00002730,2023-08-27 18:22:00,11,226,24,SALE,IN_STORE,2466.62,246.66,177.6,2397.56,2397,0,,2023-08-27 18:22:00
2731,TXN00002731,2023-09-28 09:15:00,14,94,21,SALE,MOBILE,7574.48,633.65,555.26,7496.09,7496,0,,2023-09-28 09:15:00
2732,TXN00002732,2023-06-21 11:23:00,1,298,31,SALE,IN_STORE,4491.7,315.62,334.08,4510.16,4510,0,,2023-06-21 11:23:00
2733,TXN00002733,2024-12-31 15:55:00,11,66,30,SALE,MOBILE,2866.97,415.4,196.13,2647.7,2647,0,,2024-12-31 15:55:00
2734,TXN00002734,2023-04-29 14:52:00,17,366,8,SALE,IN_STORE,4096.66,303.27,303.47,4096.86,4096,0,,2023-04-29 14:52:00
2735,TXN00002735,2023-11-09 14:28:00,10,455,5,SALE,MOBILE,1202.68,113.46,87.14,1176.36,1176,0,,2023-11-09 14:28:00
2736,TXN00002736,2023-01-01 18:26:00,9,,48,SALE,IN_STORE,4380.43,363.25,321.37,4338.55,4338,0,,2023-01-01 18:26:00
2737,TXN00002737,2023-04-03 15:25:00,1,333,25,SALE,IN_STORE,336.47,16.82,25.57,345.22,345,0,,2023-04-03 15:25:00
2738,TXN00002738,2024-04-07 11:34:00,4,65,30,SALE,IN_STORE,2189.15,257.34,154.54,2086.35,2086,0,,2024-04-07 11:34:00
2739,TXN00002739,2024-08-24 14:22:00,8,241,9,SALE,ONLINE,4496.11,150.64,347.64,4693.11,4693,0,,2024-08-24 14:22:00
2740,TXN00002740,2023-06-02 21:18:00,15,492,18,SALE,IN_STORE,2416.36,0.0,193.31,2609.67,2609,0,,2023-06-02 21:18:00
2741,TXN00002741,2023-03-13 21:07:00,10,363,18,SALE,MOBILE,2538.58,210.13,186.27,2514.72,2514,0,,2023-03-13 21:07:00
2742,TXN00002742,2024-10-21 14:57:00,8,32,17,SALE,ONLINE,4500.0,0.0,360.0,4860.0,4860,0,,2024-10-21 14:57:00
2743,TXN00002743,2024-09-03 20:22:00,8,487,40,SALE,IN_STORE,453.63,68.04,30.85,416.44,416,0,,2024-09-03 20:22:00
2744,TXN00002744,2023-03-08 21:48:00,14,76,49,SALE,ONLINE,2435.19,55.09,190.41,2570.51,2570,0,,2023-03-08 21:48:00
2745,TXN00002745,2023-02-04 20:20:00,11,,49,SALE,MOBILE,4302.82,603.24,295.97,3995.55,3995,0,,2023-02-04 20:20:00
2746,TXN00002746,2024-12-01 08:40:00,16,435,8,SALE,MOBILE,5349.35,449.37,392.0,5291.98,5291,0,,2024-12-01 08:40:00
2747,TXN00002747,2023-04-20 19:43:00,8,141,32,SALE,IN_STORE,2948.58,452.04,199.72,2696.26,2696,0,,2023-04-20 19:43:00
2748,TXN00002748,2024-10-30 21:38:00,8,336,33,SALE,ONLINE,5085.37,29.76,404.45,5460.06,5460,0,,2024-10-30 21:38:00
2749,TXN00002749,2024-12-20 15:51:00,8,,2,SALE,IN_STORE,3764.96,443.38,265.73,3587.31,3587,0,,2024-12-20 15:51:00
2750,TXN00002750,2024-07-24 17:44:00,17,204,2,SALE,ONLINE,4875.82,140.92,378.79,5113.69,5113,0,,2024-07-24 17:44:00
2751,TXN00002751,2024-08-07 10:32:00,20,472,29,SALE,MOBILE,1850.94,0.0,148.08,1999.02,1999,0,,2024-08-07 10:32:00
2752,TXN00002752,2023-07-30 19:56:00,13,204,18,SALE,IN_STORE,5225.67,510.13,377.24,5092.78,5092,0,,2023-07-30 19:56:00
2753,TXN00002753,2024-10-23 17:01:00,6,263,10,SALE,MOBILE,4580.63,43.76,362.95,4899.82,4899,0,,2024-10-23 17:01:00
2754,TXN00002754,2024-09-09 10:56:00,15,171,32,SALE,IN_STORE,5861.84,300.09,444.94,6006.69,6006,0,,2024-09-09 10:56:00
2755,TXN00002755,2024-03-15 09:27:00,7,177,6,SALE,IN_STORE,1496.05,207.16,103.11,1392.0,1392,0,,2024-03-15 09:27:00
2756,TXN00002756,2023-07-13 10:12:00,16,254,7,SALE,MOBILE,3710.95,169.1,283.35,3825.2,3825,0,,2023-07-13 10:12:00
2757,TXN00002757,2023-02-05 15:38:00,1,95,42,SALE,MOBILE,1507.94,0.0,120.64,1628.58,1628,0,,2023-02-05 15:38:00
2758,TXN00002758,2023-10-22 10:21:00,3,316,37,SALE,IN_STORE,76.8,0.0,6.14,82.94,82,0,,2023-10-22 10:21:00
2759,TXN00002759,2024-01-08 13:44:00,1,295,14,SALE,ONLINE,5590.0,773.07,385.36,5202.29,5202,0,,2024-01-08 13:44:00
2760,TXN00002760,2024-06-17 19:40:00,12,114,9,SALE,MOBILE,25.01,3.75,1.7,22.96,22,0,,2024-06-17 19:40:00
2761,TXN00002761,2024-11-06 18:04:00,8,53,2,SALE,ONLINE,557.85,43.76,41.13,555.22,555,0,,2024-11-06 18:04:00
2762,TXN00002762,2023-02-15 10:55:00,12,347,11,SALE,IN_STORE,3983.2,42.59,315.25,4255.86,4255,0,,2023-02-15 10:55:00
2763,TXN00002763,2023-02-04 16:30:00,6,88,4,SALE,MOBILE,1408.65,49.54,108.73,1467.84,1467,0,,2023-02-04 16:30:00
2764,TXN00002764,2023-04-18 11:30:00,10,426,36,SALE,ONLINE,913.29,0.0,73.06,986.35,986,0,,2023-04-18 11:30:00
2765,TXN00002765,2023-05-07 11:07:00,7,87,40,SALE,MOBILE,4117.18,714.39,272.22,3675.01,3675,0,,2023-05-07 11:07:00
2766,TXN00002766,2023-08-26 09:59:00,3,320,35,SALE,IN_STORE,5893.83,146.09,459.82,6207.56,6207,0,,2023-08-26 09:59:00
2767,TXN00002767,2023-08-25 16:07:00,9,225,29,SALE,IN_STORE,406.64,40.66,29.28,395.26,395,0,,2023-08-25 16:07:00
2768,TXN00002768,2024-01-11 13:19:00,13,432,1,SALE,IN_STORE,415.4,0.0,33.23,448.63,448,0,,2024-01-11 13:19:00
2769,TXN00002769,2024-06-03 16:08:00,12,483,50,SALE,MOBILE,866.37,100.63,61.26,827.0,827,0,,2024-06-03 16:08:00
2770,TXN00002770,2024-10-29 19:14:00,18,290,49,SALE,IN_STORE,5227.59,353.07,389.97,5264.49,5264,0,,2024-10-29 19:14:00
2771,TXN00002771,2024-04-20 09:23:00,16,113,50,SALE,IN_STORE,1593.11,163.81,114.34,1543.64,1543,0,,2024-04-20 09:23:00
2772,TXN00002772,2024-05-20 08:41:00,14,457,38,SALE,ONLINE,3349.24,337.26,240.95,3252.93,3252,0,,2024-05-20 08:41:00
2773,TXN00002773,2023-07-30 19:07:00,1,251,32,SALE,ONLINE,313.71,35.8,22.23,300.14,300,0,,2023-07-30 19:07:00
